"customer_id","customer_name","email","signup_date","customer_segment","state","region_id"
1164,Ava White,customer1164@example.com,2023-03-21,Small Business,OR,5
1165,Ryan Patel,customer1165@example.com,2022-07-22,Corporate,TN,2
1166,Nora Clark,customer1166@example.com,2023-01-15,Consumer,TX,4
1167,Nora Moore,customer1167@example.com,2024-05-18,Consumer,GA,2
1168,Sophia Thomas,customer1168@example.com,2022-09-11,Consumer,NV,4
1169,Aiden Taylor,customer1169@example.com,2025-12-14,Consumer,FL,2
1170,Aria Thompson,customer1170@example.com,2022-08-25,Consumer,MA,1
1171,Mason Martin,customer1171@example.com,2023-04-08,Consumer,OR,5
1172,Noah Johnson,customer1172@example.com,2024-09-01,Corporate,NM,4
1173,Ava Thompson,customer1173@example.com,2025-10-08,Consumer,VA,2
1174,Olivia Garcia,customer1174@example.com,2022-10-21,Consumer,UT,5
1175,Liam Johnson,customer1175@example.com,2024-01-15,Corporate,PA,1
1176,Jack Moore,customer1176@example.com,2022-09-09,Consumer,VA,2
1177,Lucas Clark,customer1177@example.com,2025-04-30,Consumer,OK,4
1178,Aiden Lewis,customer1178@example.com,2024-04-08,Corporate,WI,3
1179,Mia Martin,customer1179@example.com,2022-08-10,Consumer,MN,3
1180,Ethan Brown,customer1180@example.com,2022-03-02,Consumer,TX,4
1181,Aiden Patel,customer1181@example.com,2023-01-02,Consumer,PA,1
1182,Mason Lewis,customer1182@example.com,2025-06-30,Consumer,FL,2
1183,Aiden Martin,customer1183@example.com,2023-02-18,Consumer,CO,5
1184,Leo Martinez,customer1184@example.com,2025-01-15,Consumer,NV,4
1185,Ava Smith,customer1185@example.com,2024-05-31,Corporate,CA,5
1186,Ella Thomas,customer1186@example.com,2024-02-10,Consumer,TX,4
1187,Liam Harris,customer1187@example.com,2025-09-12,Small Business,PA,1
1188,Aiden Jackson,customer1188@example.com,2022-10-03,Consumer,VA,2
1189,Sophia Clark,customer1189@example.com,2025-10-14,Consumer,NV,4
1190,Owen Thompson,customer1190@example.com,2024-09-01,Consumer,WA,5
1191,Emma Moore,customer1191@example.com,2023-06-24,Consumer,CO,5
1192,Nora Anderson,customer1192@example.com,2023-10-19,Consumer,UT,5
1193,Mia Taylor,customer1193@example.com,2023-12-16,Small Business,CT,1
1194,Aria Moore,customer1194@example.com,2022-07-19,Consumer,PA,1
1195,Nora Smith,customer1195@example.com,2025-09-16,Consumer,AZ,4
1196,Owen Johnson,customer1196@example.com,2025-11-10,Consumer,MI,3
1197,Aria Lee,customer1197@example.com,2022-02-10,Consumer,NJ,1
1198,Zoe Clark,customer1198@example.com,2024-11-20,Corporate,NM,4
1199,Aiden Clark,customer1199@example.com,2022-02-15,Corporate,MA,1
1200,Leah Thomas,customer1200@example.com,2025-03-18,Consumer,CO,5
1201,Noah Thomas,customer1201@example.com,2024-10-14,Consumer,PA,1
1202,Jack Anderson,customer1202@example.com,2024-01-15,Corporate,GA,2
1203,Olivia Harris,customer1203@example.com,2023-03-15,Consumer,TX,4
1204,Owen Moore,customer1204@example.com,2023-04-08,Consumer,IL,3
1205,Sophia Clark,customer1205@example.com,2023-11-21,Consumer,UT,5
1206,Aiden Jackson,customer1206@example.com,2023-03-06,Consumer,CA,5
1207,Leo Anderson,customer1207@example.com,2024-06-05,Small Business,MI,3
1208,Zoe Moore,customer1208@example.com,2023-05-30,Consumer,VA,2
1209,Liam Patel,customer1209@example.com,2025-07-09,Small Business,WA,5
1210,Aiden Davis,customer1210@example.com,2025-09-15,Corporate,CO,5
1211,Ryan Lewis,customer1211@example.com,2024-06-07,Corporate,IL,3
1212,Noah Taylor,customer1212@example.com,2024-08-05,Consumer,WA,5
1213,Zoe Jackson,customer1213@example.com,2023-10-15,Small Business,IL,3
1214,Zoe Martinez,customer1214@example.com,2023-08-11,Consumer,NC,2
1215,Ethan Moore,customer1215@example.com,2023-05-04,Consumer,WA,5
1216,Ethan Anderson,customer1216@example.com,2024-08-08,Consumer,MA,1
1217,Emma Davis,customer1217@example.com,2022-11-23,Consumer,TX,4
1218,Lucas Harris,customer1218@example.com,2022-12-27,Consumer,IL,3
1219,Ava Smith,customer1219@example.com,2022-06-21,Consumer,NM,4
1220,Zoe Taylor,customer1220@example.com,2025-10-07,Consumer,NJ,1
1221,Mia Wilson,customer1221@example.com,2022-08-18,Consumer,NV,4
1222,Leo Clark,customer1222@example.com,2024-12-11,Consumer,NJ,1
1223,Jack Garcia,customer1223@example.com,2023-10-04,Consumer,TN,2
1224,Ethan Jackson,customer1224@example.com,2023-03-23,Consumer,AZ,4
1225,Lucas Martin,customer1225@example.com,2024-04-16,Consumer,TN,2
1226,Aiden Harris,customer1226@example.com,2024-02-07,Small Business,NJ,1
1227,Ryan Jackson,customer1227@example.com,2024-08-30,Small Business,MI,3
1228,Nora Thompson,customer1228@example.com,2024-01-24,Small Business,FL,2
1229,Emma Smith,customer1229@example.com,2025-11-15,Corporate,WA,5
1230,Ryan Moore,customer1230@example.com,2023-09-26,Consumer,MI,3
1231,Ryan Wilson,customer1231@example.com,2024-06-25,Consumer,MA,1
1232,Mason Johnson,customer1232@example.com,2023-04-28,Consumer,OH,3
1233,Aria Jackson,customer1233@example.com,2022-03-11,Consumer,TX,4
1234,Aiden Jackson,customer1234@example.com,2023-11-13,Small Business,TX,4
1235,Lucas White,customer1235@example.com,2022-05-16,Consumer,TN,2
1236,Aria Martin,customer1236@example.com,2025-11-24,Consumer,CA,5
1237,Ella Brown,customer1237@example.com,2022-01-07,Consumer,NC,2
1238,Owen Johnson,customer1238@example.com,2022-08-15,Consumer,WI,3
1239,Jack Jackson,customer1239@example.com,2023-10-17,Consumer,GA,2
1240,Liam Clark,customer1240@example.com,2023-11-02,Small Business,OH,3
1241,Zoe Taylor,customer1241@example.com,2023-01-08,Consumer,MA,1
1242,Ethan Patel,customer1242@example.com,2022-02-17,Corporate,UT,5
1243,Olivia Martin,customer1243@example.com,2023-02-11,Consumer,GA,2
1244,Leah Lewis,customer1244@example.com,2024-05-28,Consumer,NY,1
1245,Nora Lee,customer1245@example.com,2025-03-07,Consumer,CT,1
1246,Ella Thompson,customer1246@example.com,2022-08-31,Consumer,AZ,4
1247,Lucas Anderson,customer1247@example.com,2024-10-09,Consumer,VA,2
1248,Jack Davis,customer1248@example.com,2023-08-03,Small Business,GA,2
1249,Liam Jackson,customer1249@example.com,2022-10-26,Consumer,NM,4
1250,Jack Martin,customer1250@example.com,2023-05-24,Consumer,VA,2
1251,Ava Thompson,customer1251@example.com,2022-09-30,Small Business,MA,1
1252,Leah Jackson,customer1252@example.com,2025-05-08,Consumer,FL,2
1253,Emma Smith,customer1253@example.com,2023-11-13,Corporate,CO,5
1254,Jack Lewis,customer1254@example.com,2025-12-24,Small Business,IL,3
1255,Lucas White,customer1255@example.com,2025-06-23,Consumer,MA,1
1256,Mia Harris,customer1256@example.com,2022-03-26,Consumer,MI,3
1257,Leo Thompson,customer1257@example.com,2023-11-26,Small Business,GA,2
1258,Aria White,customer1258@example.com,2024-06-05,Consumer,NJ,1
1259,Emma Brown,customer1259@example.com,2024-10-19,Small Business,MI,3
1260,Zoe Anderson,customer1260@example.com,2023-06-24,Consumer,MI,3
1261,Aria Jackson,customer1261@example.com,2022-12-04,Consumer,CO,5
1262,Ryan Martin,customer1262@example.com,2022-04-19,Consumer,FL,2
1263,Liam Smith,customer1263@example.com,2024-08-21,Consumer,VA,2
1264,Sophia Thompson,customer1264@example.com,2022-03-25,Consumer,NV,4
1265,Ella Thompson,customer1265@example.com,2022-08-19,Small Business,AZ,4
1266,Nora Johnson,customer1266@example.com,2023-02-22,Small Business,NY,1
1267,Leo Martinez,customer1267@example.com,2025-02-27,Corporate,TN,2
1268,Owen Patel,customer1268@example.com,2024-12-13,Small Business,GA,2
1269,Olivia Wilson,customer1269@example.com,2024-10-17,Small Business,NM,4
1270,Mason Garcia,customer1270@example.com,2024-03-18,Consumer,NJ,1
1271,Mia Patel,customer1271@example.com,2022-06-16,Consumer,MN,3
1272,Lucas Lewis,customer1272@example.com,2025-09-09,Consumer,TX,4
1273,Ella Thomas,customer1273@example.com,2025-03-11,Consumer,CA,5
1274,Aria Smith,customer1274@example.com,2022-05-25,Consumer,WI,3
1275,Olivia Moore,customer1275@example.com,2023-06-07,Consumer,OK,4
1276,Ava Davis,customer1276@example.com,2022-11-30,Consumer,MA,1
1277,Mia Garcia,customer1277@example.com,2023-09-04,Consumer,MN,3
1278,Jack Brown,customer1278@example.com,2024-01-06,Small Business,MI,3
1279,Noah Thompson,customer1279@example.com,2024-07-01,Corporate,CO,5
1280,Owen Lewis,customer1280@example.com,2024-05-16,Consumer,MN,3
1281,Jack Lee,customer1281@example.com,2024-06-08,Consumer,IL,3
1282,Leo Thomas,customer1282@example.com,2024-08-07,Small Business,NY,1
1283,Leo White,customer1283@example.com,2022-06-21,Consumer,OK,4
1284,Aiden Anderson,customer1284@example.com,2022-11-01,Corporate,PA,1
1285,Leo Jackson,customer1285@example.com,2023-08-29,Consumer,TN,2
1286,Emma White,customer1286@example.com,2022-08-09,Consumer,MA,1
1287,Ella Clark,customer1287@example.com,2023-06-03,Consumer,CT,1
1288,Leo Patel,customer1288@example.com,2022-08-22,Small Business,MA,1
1289,Liam Moore,customer1289@example.com,2022-04-03,Consumer,NC,2
1290,Owen Martin,customer1290@example.com,2025-10-04,Consumer,MI,3
1291,Liam Davis,customer1291@example.com,2023-01-15,Consumer,WI,3
1292,Sophia Jackson,customer1292@example.com,2024-12-30,Consumer,MN,3
1293,Ava Lee,customer1293@example.com,2025-09-05,Consumer,MA,1
1294,Aiden Anderson,customer1294@example.com,2025-06-20,Small Business,UT,5
1295,Leah Anderson,customer1295@example.com,2022-06-29,Consumer,IL,3
1296,Sophia Patel,customer1296@example.com,2025-11-26,Corporate,FL,2
1297,Aiden Brown,customer1297@example.com,2025-08-23,Consumer,TN,2
1298,Olivia Anderson,customer1298@example.com,2024-08-07,Consumer,VA,2
1299,Sophia Lee,customer1299@example.com,2022-11-09,Small Business,MA,1
1300,Aiden Patel,customer1300@example.com,2024-07-09,Consumer,AZ,4
1301,Owen Moore,customer1301@example.com,2022-04-15,Consumer,IL,3
1302,Zoe Thompson,customer1302@example.com,2025-03-31,Consumer,NV,4
1303,Emma Thompson,customer1303@example.com,2024-03-29,Consumer,WI,3
1304,Aiden Wilson,customer1304@example.com,2022-05-05,Consumer,CO,5
1305,Aria Harris,customer1305@example.com,2022-05-11,Consumer,CO,5
1306,Sophia Thompson,customer1306@example.com,2025-06-29,Corporate,NM,4
1307,Zoe Patel,customer1307@example.com,2022-11-27,Consumer,AZ,4
1308,Nora Martin,customer1308@example.com,2023-04-21,Consumer,NV,4
1309,Jack Martin,customer1309@example.com,2022-09-26,Corporate,MN,3
1310,Nora Thompson,customer1310@example.com,2022-11-28,Consumer,NM,4
1311,Aiden Brown,customer1311@example.com,2022-12-21,Consumer,CT,1
1312,Sophia Jackson,customer1312@example.com,2024-10-08,Consumer,AZ,4
1313,Emma Patel,customer1313@example.com,2024-01-05,Corporate,OR,5
1314,Liam White,customer1314@example.com,2022-03-07,Small Business,NC,2
1315,Sophia Lewis,customer1315@example.com,2023-04-10,Consumer,AZ,4
1316,Lucas Thomas,customer1316@example.com,2023-12-29,Small Business,NV,4
1317,Mia White,customer1317@example.com,2025-05-22,Small Business,IL,3
1318,Ella Garcia,customer1318@example.com,2022-08-05,Small Business,NV,4
1319,Ryan Smith,customer1319@example.com,2024-11-04,Consumer,NJ,1
1320,Nora Lee,customer1320@example.com,2023-08-22,Small Business,TN,2
1321,Sophia Brown,customer1321@example.com,2025-08-18,Consumer,AZ,4
1322,Noah Martin,customer1322@example.com,2024-05-01,Small Business,NJ,1
1323,Aiden Thomas,customer1323@example.com,2023-08-11,Consumer,FL,2
1324,Nora Jackson,customer1324@example.com,2024-01-09,Consumer,OH,3
1325,Leo Jackson,customer1325@example.com,2023-04-13,Consumer,VA,2
1326,Zoe Martin,customer1326@example.com,2024-11-23,Small Business,NM,4
1327,Ella Brown,customer1327@example.com,2022-01-21,Small Business,CT,1
1328,Olivia Thomas,customer1328@example.com,2023-10-07,Consumer,NY,1
1329,Emma Moore,customer1329@example.com,2022-03-17,Small Business,AZ,4
1330,Emma White,customer1330@example.com,2023-08-29,Consumer,UT,5
1331,Aria Taylor,customer1331@example.com,2022-01-17,Small Business,WI,3
1332,Mia Moore,customer1332@example.com,2024-07-02,Consumer,UT,5
1333,Jack Martin,customer1333@example.com,2025-11-29,Consumer,CO,5
1334,Mason Johnson,customer1334@example.com,2022-03-17,Consumer,VA,2
1335,Leo Harris,customer1335@example.com,2023-08-05,Consumer,TN,2
1336,Mason White,customer1336@example.com,2023-11-29,Small Business,WA,5
1337,Ava Harris,customer1337@example.com,2025-04-28,Consumer,PA,1
1338,Leo Garcia,customer1338@example.com,2022-05-03,Small Business,NM,4
1339,Nora Garcia,customer1339@example.com,2022-04-08,Small Business,CA,5
1340,Mason Clark,customer1340@example.com,2022-01-11,Consumer,AZ,4
1341,Owen Harris,customer1341@example.com,2025-05-04,Consumer,OR,5
1342,Owen Brown,customer1342@example.com,2024-02-13,Consumer,OH,3
1343,Aria White,customer1343@example.com,2025-04-07,Consumer,PA,1
1344,Sophia Brown,customer1344@example.com,2025-12-28,Consumer,OK,4
1345,Olivia Smith,customer1345@example.com,2024-05-20,Corporate,MA,1
1346,Ella Johnson,customer1346@example.com,2024-01-27,Small Business,VA,2
1347,Ryan White,customer1347@example.com,2024-03-19,Small Business,UT,5
1348,Zoe Martin,customer1348@example.com,2025-11-12,Corporate,OK,4
1349,Liam Brown,customer1349@example.com,2024-11-01,Consumer,OK,4
1350,Leo White,customer1350@example.com,2022-08-30,Small Business,VA,2
1351,Emma Lee,customer1351@example.com,2025-02-18,Consumer,TX,4
1352,Zoe Garcia,customer1352@example.com,2022-09-05,Consumer,OR,5
1353,Leo Brown,customer1353@example.com,2022-08-30,Consumer,PA,1
1354,Mason Thompson,customer1354@example.com,2022-02-27,Small Business,OH,3
1355,Zoe Smith,customer1355@example.com,2023-09-17,Corporate,WA,5
1356,Aiden Patel,customer1356@example.com,2022-09-08,Consumer,FL,2
1357,Zoe Thompson,customer1357@example.com,2025-03-19,Consumer,MA,1
1358,Leah Thompson,customer1358@example.com,2025-05-25,Consumer,OH,3
1359,Ella Martin,customer1359@example.com,2025-09-28,Consumer,OR,5
1360,Jack Lewis,customer1360@example.com,2024-04-18,Consumer,MA,1
1361,Ryan Smith,customer1361@example.com,2025-10-05,Corporate,MI,3
1362,Liam Patel,customer1362@example.com,2025-03-17,Consumer,PA,1
1363,Sophia Harris,customer1363@example.com,2022-06-24,Consumer,UT,5
1364,Owen Smith,customer1364@example.com,2025-03-13,Consumer,CO,5
1365,Ava Garcia,customer1365@example.com,2025-09-10,Corporate,WA,5
1366,Lucas Davis,customer1366@example.com,2023-05-18,Small Business,CT,1
1367,Olivia Harris,customer1367@example.com,2025-05-27,Consumer,NV,4
1368,Aiden Patel,customer1368@example.com,2023-11-28,Consumer,MA,1
1369,Leo Thomas,customer1369@example.com,2024-02-22,Consumer,NJ,1
1370,Ryan Lee,customer1370@example.com,2023-08-08,Consumer,PA,1
1371,Mia Anderson,customer1371@example.com,2024-04-14,Small Business,NJ,1
1372,Aria Lee,customer1372@example.com,2022-02-25,Small Business,OR,5
1373,Sophia Thomas,customer1373@example.com,2022-10-19,Consumer,NM,4
1374,Leah Garcia,customer1374@example.com,2022-04-17,Consumer,WI,3
1375,Ethan Thompson,customer1375@example.com,2024-11-07,Small Business,CO,5
1376,Lucas Smith,customer1376@example.com,2023-10-14,Consumer,MA,1
1377,Aiden Patel,customer1377@example.com,2024-04-14,Consumer,NJ,1
1378,Ryan Clark,customer1378@example.com,2025-10-14,Consumer,WI,3
1379,Mason Clark,customer1379@example.com,2024-04-13,Consumer,TN,2
1380,Mia Taylor,customer1380@example.com,2025-01-11,Corporate,GA,2
1381,Zoe Harris,customer1381@example.com,2024-07-14,Consumer,CO,5
1382,Mason Lee,customer1382@example.com,2022-01-02,Consumer,CO,5
1383,Jack Martinez,customer1383@example.com,2025-10-24,Consumer,MI,3
1384,Owen White,customer1384@example.com,2023-07-31,Consumer,TN,2
1385,Olivia Anderson,customer1385@example.com,2022-07-03,Consumer,CA,5
1386,Ryan Martinez,customer1386@example.com,2024-06-03,Consumer,TN,2
1387,Aria Martinez,customer1387@example.com,2025-12-20,Consumer,OH,3
1388,Aria Davis,customer1388@example.com,2024-07-30,Corporate,MI,3
1389,Mia Patel,customer1389@example.com,2025-05-31,Consumer,NJ,1
1390,Zoe Harris,customer1390@example.com,2025-11-27,Small Business,VA,2
1391,Olivia Johnson,customer1391@example.com,2025-01-08,Consumer,CO,5
1392,Nora Moore,customer1392@example.com,2025-05-16,Consumer,NY,1
1393,Sophia Martin,customer1393@example.com,2024-01-29,Corporate,MA,1
1394,Ethan Patel,customer1394@example.com,2023-07-30,Small Business,PA,1
1395,Olivia Lewis,customer1395@example.com,2025-07-04,Consumer,GA,2
1396,Aiden Taylor,customer1396@example.com,2022-03-17,Consumer,TN,2
1397,Ava Davis,customer1397@example.com,2025-07-31,Consumer,NC,2
1398,Leo Thompson,customer1398@example.com,2022-12-16,Consumer,UT,5
1399,Owen Lee,customer1399@example.com,2022-05-14,Consumer,CA,5
1400,Lucas Clark,customer1400@example.com,2023-04-12,Corporate,NC,2
1401,Ava Harris,customer1401@example.com,2025-06-12,Consumer,TN,2
1402,Ava Jackson,customer1402@example.com,2025-08-05,Small Business,TX,4
1403,Zoe Jackson,customer1403@example.com,2023-07-16,Consumer,WI,3
1404,Aiden Taylor,customer1404@example.com,2024-11-25,Small Business,AZ,4
1405,Lucas Jackson,customer1405@example.com,2024-12-26,Consumer,NJ,1
1406,Noah Thomas,customer1406@example.com,2022-06-17,Corporate,TX,4
1407,Zoe Johnson,customer1407@example.com,2023-05-27,Consumer,NC,2
1408,Olivia Garcia,customer1408@example.com,2022-02-27,Consumer,IL,3
1409,Aria Martinez,customer1409@example.com,2023-05-22,Consumer,WA,5
1410,Emma Thomas,customer1410@example.com,2024-11-30,Small Business,IL,3
1411,Jack Martin,customer1411@example.com,2022-07-15,Consumer,UT,5
1412,Olivia Smith,customer1412@example.com,2022-03-10,Consumer,NJ,1
1413,Emma Martin,customer1413@example.com,2022-04-23,Consumer,VA,2
1414,Sophia Smith,customer1414@example.com,2025-02-19,Consumer,MA,1
1415,Sophia Lewis,customer1415@example.com,2024-04-21,Consumer,NV,4
1416,Ava Martin,customer1416@example.com,2024-02-26,Consumer,CO,5
1417,Jack Garcia,customer1417@example.com,2023-11-27,Consumer,CA,5
1418,Leo Thomas,customer1418@example.com,2025-04-18,Consumer,TX,4
1419,Jack Johnson,customer1419@example.com,2025-04-29,Small Business,NY,1
1420,Mia White,customer1420@example.com,2023-06-09,Consumer,CO,5
1421,Ella Lee,customer1421@example.com,2023-05-13,Consumer,CA,5
1422,Mia Anderson,customer1422@example.com,2025-04-12,Consumer,PA,1
1423,Owen Harris,customer1423@example.com,2022-10-26,Consumer,MI,3
1424,Aria Anderson,customer1424@example.com,2024-01-26,Corporate,UT,5
1425,Mia Smith,customer1425@example.com,2023-05-02,Consumer,UT,5
1426,Zoe Taylor,customer1426@example.com,2023-02-05,Corporate,NY,1
1427,Aria Davis,customer1427@example.com,2025-09-29,Consumer,MA,1
1428,Aria Clark,customer1428@example.com,2025-03-05,Corporate,UT,5
1429,Zoe Thomas,customer1429@example.com,2022-11-29,Consumer,IL,3
1430,Ethan Patel,customer1430@example.com,2025-08-01,Consumer,AZ,4
1431,Jack Davis,customer1431@example.com,2023-05-05,Consumer,NM,4
1432,Noah Moore,customer1432@example.com,2023-01-13,Small Business,TX,4
1433,Ava Johnson,customer1433@example.com,2024-01-03,Consumer,IL,3
1434,Mason Martin,customer1434@example.com,2023-02-03,Consumer,NC,2
1435,Ava Davis,customer1435@example.com,2023-02-10,Consumer,NY,1
1436,Liam Thomas,customer1436@example.com,2025-02-09,Consumer,OH,3
1437,Liam Martinez,customer1437@example.com,2022-07-27,Consumer,NY,1
1438,Sophia Thomas,customer1438@example.com,2023-03-07,Consumer,AZ,4
1439,Nora Lee,customer1439@example.com,2024-12-15,Corporate,WI,3
1440,Olivia Garcia,customer1440@example.com,2022-10-23,Corporate,AZ,4
1441,Noah Harris,customer1441@example.com,2024-02-14,Small Business,NC,2
1442,Zoe Wilson,customer1442@example.com,2022-04-05,Small Business,UT,5
1443,Ryan Anderson,customer1443@example.com,2022-11-01,Consumer,FL,2
1444,Mia White,customer1444@example.com,2025-04-11,Corporate,OH,3
1445,Aiden Lewis,customer1445@example.com,2022-05-13,Consumer,MA,1
1446,Nora Thompson,customer1446@example.com,2024-11-28,Consumer,OR,5
1447,Leo Thompson,customer1447@example.com,2024-10-10,Consumer,WI,3
1448,Owen Smith,customer1448@example.com,2023-03-01,Consumer,AZ,4
1449,Ethan Moore,customer1449@example.com,2023-03-24,Consumer,OK,4
1450,Liam Taylor,customer1450@example.com,2023-06-06,Consumer,WA,5
1451,Mason Martin,customer1451@example.com,2024-11-28,Consumer,CT,1
1452,Ella White,customer1452@example.com,2025-06-26,Consumer,MA,1
1453,Zoe Jackson,customer1453@example.com,2024-01-23,Small Business,NM,4
1454,Leah Patel,customer1454@example.com,2023-01-03,Consumer,MI,3
1455,Nora Johnson,customer1455@example.com,2023-08-27,Small Business,CT,1
1456,Olivia Martinez,customer1456@example.com,2023-04-12,Consumer,CA,5
1457,Emma Harris,customer1457@example.com,2023-02-15,Consumer,MI,3
1458,Mason Martinez,customer1458@example.com,2023-01-26,Small Business,OH,3
1459,Lucas Patel,customer1459@example.com,2023-09-06,Consumer,OR,5
1460,Leah Clark,customer1460@example.com,2025-09-04,Consumer,NV,4
1461,Leah Wilson,customer1461@example.com,2023-04-10,Small Business,GA,2
1462,Ethan White,customer1462@example.com,2025-04-17,Small Business,OK,4
1463,Aria Johnson,customer1463@example.com,2023-10-04,Small Business,OK,4
1464,Noah Martin,customer1464@example.com,2024-07-10,Small Business,TX,4
1465,Mia Clark,customer1465@example.com,2022-09-20,Consumer,IL,3
1466,Nora Thomas,customer1466@example.com,2023-04-07,Consumer,OK,4
1467,Mason Thomas,customer1467@example.com,2025-04-17,Consumer,CA,5
1468,Mia Thomas,customer1468@example.com,2025-03-09,Consumer,TN,2
1469,Owen Moore,customer1469@example.com,2024-02-20,Consumer,CO,5
1470,Ryan Moore,customer1470@example.com,2023-01-21,Consumer,PA,1
1471,Ella Anderson,customer1471@example.com,2022-07-10,Consumer,UT,5
1472,Emma Lewis,customer1472@example.com,2024-09-27,Consumer,GA,2
1473,Leah Anderson,customer1473@example.com,2023-02-26,Consumer,CT,1
1474,Ella Smith,customer1474@example.com,2024-01-25,Consumer,NY,1
1475,Zoe Moore,customer1475@example.com,2022-11-18,Corporate,OH,3
1476,Zoe Thompson,customer1476@example.com,2022-05-21,Consumer,WA,5
1477,Noah Anderson,customer1477@example.com,2024-06-04,Small Business,VA,2
1478,Jack Clark,customer1478@example.com,2023-09-28,Consumer,TN,2
1479,Lucas Davis,customer1479@example.com,2022-01-16,Corporate,OK,4
1480,Leah Lewis,customer1480@example.com,2023-05-21,Consumer,CT,1
1481,Ella Martin,customer1481@example.com,2025-03-25,Consumer,TX,4
1482,Ella Taylor,customer1482@example.com,2025-12-05,Small Business,MI,3
1483,Jack Lee,customer1483@example.com,2024-04-30,Consumer,NV,4
1484,Ella Moore,customer1484@example.com,2025-09-11,Consumer,NV,4
1485,Leah Smith,customer1485@example.com,2023-05-06,Corporate,NY,1
1486,Ryan Anderson,customer1486@example.com,2025-09-27,Corporate,OH,3
1487,Zoe Harris,customer1487@example.com,2022-09-06,Corporate,TX,4
1488,Leo Thomas,customer1488@example.com,2024-04-19,Consumer,PA,1
1489,Leo Smith,customer1489@example.com,2024-08-04,Consumer,VA,2
1490,Aria Moore,customer1490@example.com,2023-02-03,Consumer,TX,4
1491,Sophia Brown,customer1491@example.com,2023-11-01,Small Business,MN,3
1492,Ella Johnson,customer1492@example.com,2022-06-19,Consumer,AZ,4
1493,Mia Thompson,customer1493@example.com,2023-07-26,Small Business,AZ,4
1494,Jack Garcia,customer1494@example.com,2022-12-29,Consumer,CT,1
1495,Liam Johnson,customer1495@example.com,2025-10-07,Small Business,NM,4
1496,Ella Taylor,customer1496@example.com,2022-12-31,Consumer,FL,2
1497,Noah Martin,customer1497@example.com,2025-11-27,Consumer,UT,5
1498,Leah Anderson,customer1498@example.com,2024-06-28,Consumer,NJ,1
1499,Leah Davis,customer1499@example.com,2023-05-27,Consumer,NY,1
1500,Olivia Patel,customer1500@example.com,2024-05-13,Consumer,FL,2
